iter	RMSE
702	0.01500902307
703	0.0149889776
704	0.01497189403
705	0.01496743401
706	0.01494660103
707	0.0149354717
708	0.01491775065
709	0.01490684828
710	0.01488051225
711	0.01486947358
712	0.01485668853
713	0.01484471323
714	0.01483676247
715	0.0148356936
716	0.01480836581
717	0.01478078574
718	0.01476617226
719	0.01475268543
720	0.01473332458
721	0.01472983474
722	0.01470847571
723	0.01468608522
724	0.01466906405
725	0.01464735193
726	0.01464416237
727	0.01464314615
728	0.01462198793
729	0.01459010292
730	0.01458296423
731	0.01457316528
732	0.01456743974
733	0.01454695941
734	0.01453921733
735	0.01453762732
736	0.01452742975
737	0.014524005
738	0.0145052448
739	0.01449152566
740	0.01448905905
741	0.01447394529
742	0.01445563118
743	0.01444076191
744	0.01443545602
745	0.01443263561
746	0.01441201316
747	0.01440588261
748	0.01440191201
749	0.01437187832
750	0.01434921487
751	0.01433777054
752	0.0143126183
753	0.0143037018
754	0.01429747274
755	0.01428055057
756	0.01426952659
757	0.01425680185
758	0.01424893644
759	0.01424078035
760	0.01422775185
761	0.01421674331
762	0.01419840963
763	0.01418484158
764	0.01416606975
765	0.01415706715
766	0.01414543848
767	0.01412576018
768	0.01410147489
769	0.01407489989
770	0.0140595847
771	0.01404125606
772	0.01403206404
773	0.01401655753
774	0.01400630454
775	0.0140017248
776	0.01397776599
777	0.01396325184
778	0.01394434923
779	0.01392844981
780	0.01390810159
781	0.01389583136
782	0.01388077937
783	0.0138646366
784	0.01385484387
785	0.01383945012
786	0.01382246296
787	0.01380415691
788	0.01380106181
789	0.01378285388
790	0.01376631229
791	0.01373709953
792	0.01372972067
793	0.01371503194
794	0.01370441593
795	0.0136890553
796	0.01367245161
797	0.01365678189
798	0.01363431801
799	0.01361035995
800	0.01358371162
801	0.01356924124
802	0.01355320459
803	0.01354310832
804	0.01352381915
805	0.01350563319
806	0.01349454678
807	0.01347458108
808	0.01345874074
809	0.01345483347
810	0.01344734069
811	0.01343027922
812	0.01342219064
813	0.01340907962
814	0.01339263224
815	0.01337809532
816	0.01336341007
817	0.01334771187
818	0.01333881516
819	0.01331125729
820	0.01329107462
821	0.01328358247
822	0.01326648676
823	0.0132574505
824	0.01324094083
825	0.01321804363
826	0.01320987971
827	0.01319286062
828	0.0131916709
829	0.01318832186
830	0.0131797105
831	0.01316110352
832	0.01315013037
833	0.01313425984
834	0.01311590414
835	0.01310634095
836	0.0130954743
837	0.01308168984
838	0.0130739961
839	0.01305788256
840	0.0130404735
841	0.01303464498
842	0.013033136
843	0.01302182483
844	0.01301002554
845	0.0129900168
846	0.01297122825
847	0.01294535823
848	0.01292149551
849	0.01290866766
850	0.01288962712
851	0.01288500684
852	0.01286919846
853	0.01286293173
854	0.01284429471
855	0.01282972124
856	0.01280620876
857	0.01278706421
858	0.0127824031
859	0.01276397078
860	0.01276293439
861	0.01275186958
862	0.0127426721
863	0.01273391666
864	0.01272791525
865	0.01272621227
866	0.01272128265
867	0.01270863066
868	0.01269623621
869	0.01268546076
870	0.01266924759
871	0.01266610238
872	0.01266455058
873	0.01265085003
874	0.0126453651
875	0.01263887816
876	0.01262448359
877	0.01260923922
878	0.01259376972
879	0.01257478443
880	0.0125632686
881	0.01255080031
882	0.01253959084
883	0.01251516769
884	0.01250851145
885	0.01249196905
886	0.01247561372
887	0.01246948642
888	0.01245755188
889	0.01244216381
890	0.01243711452
891	0.01242768962
892	0.01242110883
893	0.01241240088
894	0.01240254124
895	0.01239479475
896	0.01237363016
897	0.01235763669
898	0.01233761722
899	0.01232551566
900	0.01230596275
901	0.01228923701
902	0.01227876137
903	0.012271666
904	0.01226729889
905	0.01225486251
906	0.01223972373
907	0.01223186264
908	0.01221047422
909	0.01220195196
910	0.01220127239
911	0.01218308089
912	0.0121729557
913	0.01216340581
914	0.01215495668
915	0.01214289483
916	0.0121388107
917	0.0121241474
918	0.01211747778
919	0.01210320024
920	0.01209805559
921	0.01208813677
922	0.01208171731
923	0.01207578563
924	0.01205324494
925	0.0120404592
926	0.01203405242
927	0.01202076741
928	0.01201076266
929	0.01200497981
930	0.01199223976
931	0.01198341833
932	0.01196764402
933	0.01195683485
934	0.01194905239
935	0.01194517082
936	0.01193830571
937	0.01193018082
938	0.01191602098
939	0.01189931635
940	0.01188489595
941	0.01186677465
942	0.01185282351
943	0.0118417714
944	0.01183692759
945	0.01182340713
946	0.01180887156
947	0.01180191557
948	0.01179401866
949	0.01178139562
950	0.01176912181
951	0.01175515292
952	0.01174876488
953	0.01174455971
954	0.01173690704
955	0.0117293731
956	0.0117118047
957	0.01169843444
958	0.01168624653
959	0.01168218567
960	0.01167942336
961	0.01166793996
962	0.01164414416
963	0.01163049734
964	0.01161797726
965	0.01161010272
966	0.01159679354
967	0.01158974285
968	0.01157945285
969	0.01157401341
970	0.01156426888
971	0.01154859732
972	0.01153559565
973	0.01151484438
974	0.01149839627
975	0.01148238478
976	0.01146752998
977	0.0114582607
978	0.01144347351
979	0.01143545996
980	0.0114273542
981	0.0114251053
982	0.01140859916
983	0.01139769055
984	0.01139579017
985	0.01138043125
986	0.01136357427
987	0.01135877939
988	0.01134846464
989	0.01134070409
990	0.01132934461
991	0.01131655695
992	0.0112976483
993	0.01127642732
994	0.01125892749
995	0.01124616858
996	0.01122908061
997	0.0112212823
998	0.01120845755
999	0.01118831954
